,Posted On,BHK,Rent,Size,Floor,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom,Point of Contact
4041,2022-07-06,4.0,130000.0,3133.0,14 out of 14,Carpet Area,"Vittal Rao Nagar, Hitech City",Hyderabad,Furnished,Family,5.0,Contact Agent
4042,2022-07-10,1.0,8500.0,900.0,2 out of 2,Carpet Area,,Hyderabad,Unfurnished,Family,1.0,Contact Owner
4043,2022-05-16,1.0,4500.0,60.0,1 out of 2,,"Hayathnagar, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,1.0,Contact Owner
4044,2022-06-10,2.0,9000.0,600.0,,Super Area,Kapra,Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4045,2022-07-10,1.0,,750.0,3 out of 3,Carpet Area,Hyderaguda-Attapur,Hyderabad,Semi-Furnished,Family,1.0,Contact Owner
4046,2022-07-06,2.0,18000.0,900.0,,Super Area,Jubilee Hills,Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4047,2022-07-04,,26000.0,1800.0,2 out of 4,Carpet Area,filmnagar. hydrabad,Hyderabad,Semi-Furnished,Bachelors/Family,3.0,
4048,2022-05-20,1.0,,470.0,3 out of 5,Super Area,,Hyderabad,Furnished,Bachelors/Family,1.0,Contact Agent
4049,2022-05-06,2.0,9000.0,720.0,1 out of 3,Super Area,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4050,2022-05-12,1.0,8000.0,,Ground out of 3,Super Area,"Somajiguda, NH 9",Hyderabad,,Bachelors/Family,1.0,Contact Owner
4051,2022-07-06,,10000.0,,7 out of 7,Super Area,Madhura Nagar-Nizampet,Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4052,2022-06-26,2.0,12000.0,1100.0,1 out of 1,Super Area,"Hyder Shah Kote, Chevella Road",Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4053,2022-06-27,2.0,14000.0,,3 out of 3,Super Area,IAS Colony,Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4054,2022-06-25,2.0,25000.0,1500.0,Ground out of 2,Super Area,Bowenpally,Hyderabad,Semi-Furnished,Bachelors/Family,2.0,Contact Owner
4055,2022-07-05,2.0,22000.0,1200.0,4 out of 8,Super Area,Gachibowli,Hyderabad,Furnished,Bachelors/Family,2.0,Contact Owner
4056,2022-05-29,4.0,45000.0,,3 out of 4,Super Area,Hitech City,Hyderabad,Semi-Furnished,Bachelors/Family,4.0,Contact Owner
4057,2022-06-26,3.0,20000.0,2000.0,1 out of 1,Carpet Area,,Hyderabad,Semi-Furnished,Bachelors/Family,3.0,Contact Owner
4058,2022-06-14,,16000.0,800.0,2 out of 4,Super Area,"Lakdikapul, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4059,2022-07-08,3.0,35000.0,1000.0,3 out of 6,Carpet Area,Nizampet,Hyderabad,Semi-Furnished,Bachelors/Family,3.0,Contact Owner
4060,2022-05-12,2.0,15000.0,1200.0,2 out of 3,Super Area,"Manikonda, Outer Ring Road",Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4061,2022-06-18,1.0,5500.0,400.0,1 out of 2,Super Area,"Ramanthapur, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,1.0,Contact Builder
4062,2022-06-04,,35000.0,1250.0,4 out of 5,,"Somajiguda, NH 9",Hyderabad,Unfurnished,Bachelors,,Contact Owner
4063,2022-07-04,1.0,14000.0,700.0,5 out of 5,Carpet Area,"Chanda Naik Nagar, Madhapur",,Semi-Furnished,Bachelors/Family,1.0,Contact Owner
4064,2022-07-06,2.0,25000.0,1100.0,1 out of 5,,"Alkapur Township, Hyderabad",Hyderabad,Furnished,Bachelors/Family,2.0,Contact Owner
4065,2022-06-06,4.0,36000.0,,1 out of 3,Super Area,Sainikpuri,Hyderabad,Semi-Furnished,Bachelors/Family,2.0,Contact Owner
4066,2022-07-06,2.0,20000.0,1428.0,4 out of 8,Super Area,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,Semi-Furnished,Family,2.0,Contact Agent
4067,2022-05-22,3.0,30000.0,1700.0,3 out of 5,Carpet Area,"Ashok Nagar, Himayath Nagar",Hyderabad,Furnished,Family,3.0,Contact Agent
4068,2022-07-02,2.0,12000.0,1140.0,2 out of 5,Super Area,"Kismatpur, Outer Ring Road",Hyderabad,Semi-Furnished,,2.0,Contact Owner
4069,2022-05-22,2.0,16000.0,1000.0,2 out of 5,Super Area,"Ashok Nagar, Himayath Nagar",Hyderabad,Semi-Furnished,Bachelors/Family,2.0,Contact Agent
4070,2022-06-03,2.0,13000.0,1160.0,3 out of 5,Super Area,"Pragathi Nagar, Kukatpally",Hyderabad,Unfurnished,,2.0,Contact Owner
4071,2022-07-05,,22000.0,3000.0,3 out of 5,,sri sai arcade madinaguda,Hyderabad,Furnished,Bachelors/Family,2.0,Contact Owner
4072,2022-07-06,1.0,15000.0,450.0,1 out of 3,Super Area,Madhapur,,Unfurnished,Family,1.0,Contact Agent
4073,,3.0,14000.0,1540.0,2 out of 5,Super Area,Attapur,Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4074,2022-05-06,,8000.0,1000.0,2 out of 8,Super Area,,Hyderabad,Semi-Furnished,Bachelors/Family,2.0,Contact Owner
4075,,3.0,57000.0,1417.0,7 out of 30,Carpet Area,Nanakaramguda,Hyderabad,,Bachelors,3.0,Contact Agent
4076,2022-05-31,3.0,1200.0,2100.0,1 out of 3,Carpet Area,"Uppal, NH 2 2",Hyderabad,Furnished,Bachelors/Family,3.0,Contact Owner
4077,2022-07-08,2.0,8000.0,550.0,4 out of 4,Carpet Area,Ram nagar,Hyderabad,Unfurnished,Bachelors,1.0,Contact Owner
4078,,3.0,15000.0,1600.0,1 out of 5,Super Area,"Miyapur, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,,Contact Owner
4079,2022-07-10,,17000.0,,,Super Area,"Madinaguda, Hafeezpet, NH 9",Hyderabad,Furnished,Bachelors/Family,2.0,Contact Owner
4080,2022-06-18,2.0,12000.0,500.0,1 out of 2,Super Area,"Saidabad Colony, Sayeedabad",Hyderabad,Furnished,Bachelors/Family,2.0,Contact Owner
4081,2022-06-17,3.0,25000.0,1300.0,Ground out of 5,Carpet Area,"Manikonda, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,2.0,Contact Owner
4082,2022-06-25,2.0,13000.0,600.0,1 out of 3,,Ramchandrapuram Mandal,Hyderabad,Unfurnished,Bachelors/Family,1.0,Contact Owner
4083,2022-06-25,3.0,35000.0,,1 out of 6,Carpet Area,"KMR Estates, Serilingampally",Hyderabad,,Bachelors/Family,,Contact Owner
4084,,1.0,6500.0,350.0,2 out of 4,Super Area,Langar Houz,Hyderabad,Unfurnished,Bachelors/Family,1.0,Contact Owner
4085,2022-06-03,2.0,11000.0,1100.0,1 out of 4,Super Area,"Padmanabha Nagar, Mehdipatnam",Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4086,2022-05-12,2.0,,1200.0,1 out of 6,Super Area,Vijay nagar colony m,Hyderabad,Semi-Furnished,Bachelors/Family,2.0,Contact Owner
4087,2022-06-03,3.0,35000.0,2000.0,1 out of 5,Super Area,"Miyapur, NH 9",Hyderabad,Furnished,Family,3.0,Contact Owner
4088,2022-05-25,3.0,,2200.0,3 out of 6,Super Area,Toli Chowki,Hyderabad,Semi-Furnished,Bachelors/Family,3.0,Contact Owner
4089,2022-07-06,3.0,18000.0,1400.0,2 out of 4,Super Area,Toli Chowki,Hyderabad,Unfurnished,Bachelors/Family,3.0,
4090,2022-05-06,3.0,20000.0,1950.0,5 out of 6,Super Area,,Hyderabad,Semi-Furnished,Bachelors/Family,3.0,Contact Owner
4091,2022-05-16,2.0,8500.0,130.0,1 out of 1,Carpet Area,Rampally,Hyderabad,,Bachelors/Family,2.0,Contact Owner
4092,2022-06-10,2.0,14000.0,1300.0,Ground out of 2,Super Area,Bandlaguda Jagir,Hyderabad,Semi-Furnished,Bachelors/Family,2.0,Contact Owner
4093,2022-06-09,3.0,35000.0,1675.0,5 out of 12,,Gachibowli,Hyderabad,Unfurnished,Bachelors/Family,3.0,Contact Owner
4094,2022-07-06,2.0,16000.0,1135.0,3 out of 5,,Suchitra Circle,Hyderabad,Semi-Furnished,Bachelors/Family,,Contact Owner
4095,2022-05-12,3.0,20000.0,1800.0,,Super Area,"Banjara Hills, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4096,2022-06-14,3.0,18000.0,1400.0,1 out of 5,Super Area,Attapur,Hyderabad,Furnished,Bachelors/Family,3.0,Contact Owner
4097,2022-07-06,4.0,140000.0,3698.0,16 out of 22,Carpet Area,"Gachibowli CUC, Outer Ring Road",,Semi-Furnished,Family,5.0,Contact Agent
4098,2022-05-12,2.0,,950.0,Ground out of 4,Super Area,"Bolarum, Medchal Road",Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4099,2022-05-12,2.0,12000.0,,1 out of 2,Super Area,Begumpet,Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4100,2022-06-24,1.0,5300.0,,,Carpet Area,in 1-71/1/a,Hyderabad,Semi-Furnished,,1.0,Contact Owner
4101,2022-05-25,2.0,11000.0,950.0,2 out of 3,Carpet Area,IDA Uppal,Hyderabad,Unfurnished,,2.0,Contact Owner
4102,2022-06-10,2.0,12000.0,1000.0,1 out of 2,Carpet Area,"New Nagole Colony, Kothapet",Hyderabad,Unfurnished,Bachelors,2.0,Contact Owner
4103,2022-06-06,2.0,12000.0,900.0,3 out of 4,Carpet Area,Gwachiwali,Hyderabad,Semi-Furnished,Bachelors/Family,1.0,Contact Owner
4104,2022-05-29,3.0,20000.0,1800.0,7 out of 10,Carpet Area,,Hyderabad,Semi-Furnished,Bachelors/Family,3.0,Contact Owner
4105,2022-07-02,2.0,13000.0,1000.0,2 out of 3,Super Area,Kapra,Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4106,2022-05-09,3.0,22000.0,1800.0,2 out of 5,Super Area,"Hyder Shah Kote, Chevella Road",Hyderabad,Semi-Furnished,Bachelors/Family,3.0,Contact Owner
4107,2022-05-12,2.0,15000.0,1000.0,2 out of 4,Super Area,Hyderguda,Hyderabad,Semi-Furnished,Bachelors/Family,2.0,Contact Owner
4108,2022-05-12,1.0,5400.0,450.0,1 out of 2,Super Area,Jeedimetla,Hyderabad,Unfurnished,Bachelors/Family,1.0,Contact Owner
4109,2022-05-28,3.0,16500.0,1771.0,2 out of 5,Super Area,Bandam Kommu,Hyderabad,Unfurnished,Bachelors/Family,3.0,Contact Owner
4110,2022-06-29,2.0,12000.0,1150.0,4 out of 5,Carpet Area," in Erragadda, NH 9",Hyderabad,Furnished,,2.0,Contact Owner
4111,2022-06-22,2.0,8500.0,1000.0,2 out of 3,Super Area,Musheerabad,,Semi-Furnished,Bachelors/Family,2.0,Contact Owner
4112,2022-05-08,2.0,14000.0,1050.0,2 out of 5,Carpet Area,,Hyderabad,Semi-Furnished,Bachelors,2.0,
4113,2022-06-08,3.0,15000.0,1500.0,2 out of 3,Carpet Area,"Miyapur, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2.0,
4114,2022-05-12,2.0,6000.0,750.0,,Super Area,,Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4115,2022-05-12,2.0,14000.0,1100.0,Ground out of 4,Super Area,,Hyderabad,Semi-Furnished,Bachelors/Family,,Contact Owner
4116,,2.0,15000.0,800.0,Ground out of 3,Super Area,Road no 3 banjara hills hyderabad 500035,Hyderabad,Unfurnished,,2.0,Contact Owner
4117,2022-07-02,3.0,37000.0,150.0,1 out of 5,Carpet Area,Jubilee Hills,Hyderabad,,Bachelors,3.0,Contact Agent
4118,2022-06-30,1.0,6500.0,750.0,2 out of 3,Super Area,"Bapu Nagar, Lakdikapul",Hyderabad,,Bachelors/Family,1.0,Contact Owner
4119,2022-05-20,2.0,10000.0,600.0,2 out of 3,Super Area,Borabanda,Hyderabad,Unfurnished,,1.0,Contact Owner
4120,2022-05-25,2.0,12000.0,1080.0,2 out of 3,Super Area,"Habsiguda, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,2.0,Contact Owner
4121,,2.0,12000.0,1100.0,3 out of 3,Super Area,Nizampet,Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4122,2022-05-17,2.0,9000.0,750.0,2 out of 3,Super Area,Alwal,Hyderabad,Semi-Furnished,Bachelors/Family,2.0,Contact Owner
4123,2022-07-10,3.0,60000.0,2405.0,10 out of 14,,,Hyderabad,Semi-Furnished,Bachelors,4.0,Contact Agent
4124,2022-04-30,2.0,,1248.0,4 out of 5,Carpet Area,Kothapet,Hyderabad,Semi-Furnished,Bachelors/Family,2.0,Contact Owner
4125,2022-06-02,2.0,14000.0,1110.0,2 out of 5,Carpet Area,Dhulapally,Hyderabad,Semi-Furnished,Bachelors/Family,2.0,Contact Owner
4126,2022-07-10,3.0,50000.0,2300.0,,Carpet Area,"Ashok Nagar, Himayath Nagar",Hyderabad,Semi-Furnished,Bachelors/Family,3.0,Contact Agent
4127,2022-07-08,2.0,17000.0,1000.0,3 out of 5,Carpet Area,,Hyderabad,Furnished,Bachelors,2.0,Contact Owner
4128,2022-05-06,2.0,9000.0,800.0,,Super Area,Old Bowenpally,,Unfurnished,Bachelors/Family,2.0,Contact Owner
4129,2022-07-06,,80000.0,3115.0,3 out of 3,Super Area,"Hormany nest Apartments gandipet Apartmentge hyderabad, Hyderabad",Hyderabad,Furnished,Bachelors/Family,5.0,Contact Owner
4130,2022-06-22,1.0,7500.0,500.0,1 out of 2,Super Area,"Saroornagar, NH 9",Hyderabad,Unfurnished,,1.0,
4131,2022-05-15,2.0,14000.0,950.0,,Carpet Area,"Miyapur, NH 9",Hyderabad,,Bachelors/Family,2.0,Contact Owner
4132,2022-07-06,2.0,14000.0,1374.0,2 out of 3,,Trimulgherry,Hyderabad,Semi-Furnished,Bachelors/Family,2.0,Contact Owner
4133,2022-04-30,1.0,10000.0,1300.0,Ground out of 1,Carpet Area,Khanapur,Hyderabad,Furnished,Bachelors/Family,1.0,Contact Owner
4134,2022-05-25,2.0,17000.0,1150.0,5 out of 6,Super Area,Abhyudaya Nagar,Hyderabad,Furnished,Bachelors/Family,2.0,Contact Owner
4135,,1.0,6500.0,450.0,2 out of 3,Carpet Area,"Kukatpally, NH 9",Hyderabad,Semi-Furnished,Bachelors,1.0,Contact Owner
4136,2022-05-06,2.0,10000.0,927.0,3 out of 5,Super Area,Bachupally,Hyderabad,Semi-Furnished,,2.0,Contact Owner
4137,2022-06-25,3.0,22000.0,1500.0,4 out of 5,Super Area,"Rajendra Nagar, Outer Ring Road",Hyderabad,Unfurnished,Bachelors/Family,,Contact Owner
4138,2022-07-06,2.0,15000.0,1200.0,1 out of 3,Super Area,Attapur,Hyderabad,Unfurnished,Bachelors/Family,,Contact Owner
4139,2022-05-29,2.0,12000.0,,Ground out of 2,Super Area,,Hyderabad,Semi-Furnished,Bachelors/Family,2.0,Contact Owner
4140,2022-07-06,3.0,52000.0,2800.0,16 out of 19,Carpet Area,"Kokapet, Outer Ring Road",Hyderabad,Furnished,Family,3.0,Contact Agent
4141,2022-05-06,1.0,6500.0,562.0,3 out of 4,Super Area,Amberpet,Hyderabad,Unfurnished,Bachelors/Family,1.0,Contact Owner
4142,2022-06-19,2.0,20000.0,1500.0,1 out of 3,Super Area,Toli Chowki,,Semi-Furnished,Bachelors/Family,2.0,Contact Owner
4143,2022-05-06,3.0,25000.0,1950.0,Ground out of 3,Super Area,Kondapur,Hyderabad,Semi-Furnished,Bachelors/Family,3.0,Contact Owner
4144,2022-07-10,3.0,14000.0,1360.0,3 out of 8,Super Area,"Ghatkesar, NH 2 2",Hyderabad,Furnished,Bachelors,2.0,
4145,,3.0,25000.0,1800.0,1 out of 3,Super Area,Prashanth hills,Hyderabad,Semi-Furnished,Bachelors/Family,3.0,Contact Owner
4146,2022-05-31,2.0,,950.0,2 out of 8,,"Kachiguda, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,2.0,Contact Owner
4147,2022-07-05,2.0,12000.0,,3 out of 3,Carpet Area,,Hyderabad,Unfurnished,Bachelors,2.0,Contact Owner
4148,2022-06-10,1.0,10000.0,500.0,1 out of 3,Super Area,"Khairatabad, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,1.0,Contact Owner
4149,2022-05-18,2.0,17000.0,1050.0,3 out of 5,,"Ashok Nagar, Himayath Nagar",Hyderabad,Semi-Furnished,Bachelors/Family,2.0,Contact Owner
4150,2022-07-10,1.0,15500.0,600.0,Upper Basement out of 5,Carpet Area,Kondapur,Hyderabad,Semi-Furnished,Bachelors,1.0,Contact Agent
4151,2022-05-29,3.0,65000.0,1800.0,Ground out of 1,Carpet Area,"Banjara Hills, NH 9",Hyderabad,Semi-Furnished,,3.0,Contact Agent
4152,2022-07-06,3.0,60000.0,1800.0,14 out of 30,Carpet Area,Gachibowli,Hyderabad,Unfurnished,Bachelors/Family,3.0,Contact Agent
4153,2022-07-06,3.0,45000.0,1900.0,4 out of 10,Carpet Area,,Hyderabad,Semi-Furnished,Family,,Contact Agent
4154,2022-06-18,2.0,10500.0,1100.0,3 out of 5,Super Area,"Safilguda, Secunderabad",Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4155,2022-05-24,,9000.0,200.0,2 out of 7,Super Area,BHEL,Hyderabad,Unfurnished,Bachelors/Family,1.0,Contact Owner
4156,2022-05-06,3.0,20000.0,1400.0,3 out of 5,Super Area,Nawab Saheb Kunta,Hyderabad,Semi-Furnished,Bachelors/Family,3.0,Contact Owner
4157,2022-07-06,2.0,20000.0,1200.0,2 out of 5,Carpet Area,Kondapur,Hyderabad,Semi-Furnished,Bachelors,2.0,Contact Agent
4158,2022-05-06,3.0,18000.0,1600.0,2 out of 5,Super Area,"Quthbullapur, NH 7",Hyderabad,Furnished,Bachelors/Family,3.0,Contact Owner
4159,2022-05-06,2.0,12000.0,1150.0,2 out of 5,Super Area,Nizampet,Hyderabad,Semi-Furnished,Bachelors/Family,2.0,Contact Owner
4160,2022-05-06,2.0,12000.0,130.0,2 out of 3,Super Area,"Subhash Nagar, Secunderabad",Hyderabad,Unfurnished,Bachelors/Family,,Contact Owner
4161,2022-06-27,4.0,120000.0,3800.0,1 out of 1,Carpet Area,"MLA Colony, Banjara Hills",Hyderabad,,Bachelors/Family,4.0,Contact Agent
4162,2022-04-30,3.0,28000.0,1720.0,4 out of 10,Super Area,"Narsingi, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,3.0,Contact Owner
4163,,1.0,6000.0,500.0,1 out of 3,Super Area,"Hayathnagar, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1.0,Contact Owner
4164,2022-06-14,2.0,12500.0,1200.0,2 out of 6,Super Area,,Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4165,2022-05-06,4.0,31000.0,2400.0,2 out of 4,Super Area,"Upparpally, Hyderabad Expressway",Hyderabad,Semi-Furnished,Bachelors/Family,4.0,Contact Owner
4166,,2.0,,800.0,3 out of 4,Super Area,"Boduppal, NH 2 2",,Furnished,Bachelors/Family,2.0,Contact Owner
4167,2022-06-24,2.0,22000.0,1300.0,4 out of 5,Super Area,"Basheer Bagh, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,2.0,Contact Owner
4168,2022-04-30,2.0,17500.0,1400.0,4 out of 6,Super Area,"Miyapur, NH 9",Hyderabad,Furnished,,2.0,Contact Owner
4169,2022-06-04,2.0,14000.0,650.0,1 out of 3,Super Area,,Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4170,2022-06-12,2.0,9500.0,103.0,2 out of 4,Super Area,"Boduppal, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4171,2022-04-30,1.0,7000.0,950.0,1 out of 5,Super Area,Kothapet,Hyderabad,Semi-Furnished,Bachelors/Family,1.0,Contact Owner
4172,2022-05-06,3.0,15000.0,1500.0,3 out of 5,Super Area,RTC Colony-Chandanagar,Hyderabad,Unfurnished,Bachelors/Family,3.0,Contact Owner
4173,2022-06-30,3.0,,1550.0,5 out of 5,Carpet Area," in Miyapur, NH 9",,Unfurnished,Bachelors/Family,2.0,Contact Owner
4174,2022-07-06,2.0,10000.0,140.0,,Super Area,"Sivarampalli, Hyderabad Expressway",Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4175,2022-07-06,3.0,14000.0,1800.0,1 out of 2,Super Area,Kanchan Bagh,Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4176,2022-07-08,4.0,85000.0,2550.0,2 out of 3,Carpet Area,"Banjara Hills, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,4.0,Contact Agent
4177,2022-05-12,1.0,5500.0,500.0,Ground out of 3,Super Area,Vikas Nagar-Bandlaguda Jagir,Hyderabad,Unfurnished,Bachelors/Family,1.0,Contact Owner
4178,2022-05-12,2.0,14000.0,,Ground out of 3,Super Area,"Kukatpally, NH 9",,Semi-Furnished,Bachelors/Family,2.0,Contact Owner
4179,2022-05-20,2.0,10000.0,800.0,1 out of 2,Super Area,"Kukatpally, NH 9",Hyderabad,Semi-Furnished,,,Contact Owner
4180,2022-05-12,2.0,10000.0,,2 out of 4,Super Area,"Safilguda, Secunderabad",Hyderabad,Unfurnished,,2.0,Contact Owner
4181,2022-05-12,2.0,13000.0,600.0,2 out of 3,Super Area,"Banjara Hills, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4182,2022-05-12,3.0,20000.0,1000.0,2 out of 6,Super Area,Toli Chowki,,Unfurnished,,3.0,Contact Owner
4183,2022-06-10,3.0,25000.0,1000.0,,Carpet Area,,Hyderabad,Semi-Furnished,Bachelors/Family,3.0,Contact Owner
4184,2022-05-12,1.0,7500.0,500.0,2 out of 3,Super Area,"Janachaitanya colony, Hyderabad Expressway",Hyderabad,Semi-Furnished,Bachelors/Family,1.0,Contact Owner
4185,2022-06-06,1.0,,8000.0,Ground out of 4,Super Area," Beeramguda, Ramachandra Puram, NH 9",Hyderabad,Unfurnished,Bachelors/Family,10.0,Contact Owner
4186,2022-05-01,2.0,12000.0,1100.0,2 out of 3,Carpet Area,"Gangaram, Chandanagar, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2.0,
4187,2022-07-03,2.0,9500.0,1100.0,Ground out of 3,Carpet Area,"Kanaka Durga Colony, Gudimalkapur",Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4188,,2.0,12000.0,200.0,1 out of 1,Carpet Area,railway employees housing colony Bollarum,Hyderabad,Unfurnished,Bachelors,,Contact Owner
4189,2022-05-25,2.0,10000.0,1800.0,2 out of 3,,"Boduppal, NH 2 2",Hyderabad,,Family,2.0,Contact Owner
4190,2022-07-08,2.0,8000.0,190.0,1 out of 1,,Gurramguda balaj homes p no 4,Hyderabad,Furnished,Bachelors/Family,2.0,Contact Owner
4191,2022-07-02,3.0,16000.0,1350.0,1 out of 3,,Saidabad,Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4192,,2.0,12333.0,1200.0,Ground out of 1,Super Area,Alwal,Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4193,2022-06-19,1.0,9500.0,400.0,3 out of 4,Carpet Area,"Bharat Nagar, Moosapet",Hyderabad,Unfurnished,Bachelors,1.0,
4194,2022-07-06,2.0,16000.0,1200.0,Ground out of 4,Super Area,"Manikonda, Outer Ring Road",Hyderabad,,Bachelors/Family,2.0,Contact Owner
4195,2022-04-30,3.0,20000.0,1400.0,4 out of 5,Super Area,"Saidabad Colony, Sayeedabad",Hyderabad,Semi-Furnished,Bachelors/Family,3.0,Contact Owner
4196,2022-06-10,3.0,14000.0,1300.0,2 out of 3,Carpet Area,Rock Town Colony,Hyderabad,Unfurnished,Bachelors,3.0,
4197,2022-07-01,1.0,7500.0,,2 out of 2,Carpet Area,"DNM Colony, Sanath Nagar",Hyderabad,Unfurnished,Bachelors/Family,1.0,Contact Owner
4198,,,13900.0,650.0,1 out of 6,Super Area,Suraram,Hyderabad,Unfurnished,Bachelors/Family,1.0,Contact Owner
4199,2022-04-30,1.0,5500.0,500.0,2 out of 3,Super Area,Vidyanagar,Hyderabad,Unfurnished,Bachelors,,Contact Owner
4200,2022-04-30,2.0,,875.0,4 out of 5,Super Area,Attapur,Hyderabad,Semi-Furnished,Bachelors/Family,2.0,Contact Owner
4201,2022-06-24,1.0,4700.0,850.0,3 out of 3,Super Area," in Boduppal, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4202,2022-05-06,3.0,30000.0,1730.0,7 out of 9,Super Area,Nalagandla,Hyderabad,Semi-Furnished,Bachelors/Family,3.0,Contact Owner
4203,2022-05-31,3.0,16500.0,1500.0,2 out of 6,Carpet Area,Kompally,Hyderabad,Semi-Furnished,Bachelors,3.0,Contact Owner
4204,2022-06-29,3.0,24000.0,1600.0,4 out of 4,Carpet Area,Akkineni Homes Yousufguda,,Semi-Furnished,Bachelors/Family,3.0,Contact Owner
4205,2022-06-18,2.0,9500.0,900.0,1 out of 2,Super Area,"Peerzadiguda, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4206,,2.0,12000.0,925.0,2 out of 2,Super Area,"Chandanagar, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2.0,Contact Owner
4207,2022-07-06,2.0,15000.0,1500.0,2 out of 4,Super Area,"LB Nagar, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2.0,Contact Owner
4208,2022-06-21,3.0,22500.0,1600.0,1 out of 3,Carpet Area,,Hyderabad,Semi-Furnished,,3.0,Contact Owner
4209,2022-06-29,3.0,32000.0,1300.0,2 out of 3,Carpet Area,,Hyderabad,Semi-Furnished,Bachelors,3.0,Contact Agent
4210,2022-05-29,2.0,10000.0,1200.0,Ground out of 3,Super Area,Sainikpuri,Hyderabad,Semi-Furnished,Bachelors/Family,2.0,Contact Owner
4211,2022-06-14,2.0,13000.0,133.0,1 out of 2,Super Area,Old Bowenpally,Hyderabad,Semi-Furnished,,2.0,
4212,2022-07-06,,,950.0,Ground out of 1,Super Area,Rampally,Hyderabad,Unfurnished,Family,2.0,
4213,2022-05-12,3.0,12000.0,1200.0,3 out of 4,Super Area,Santosh Nagar,Hyderabad,Semi-Furnished,Bachelors/Family,3.0,Contact Owner
4214,2022-05-12,2.0,7500.0,950.0,1 out of 2,Super Area,Kothapet,Hyderabad,,Bachelors/Family,2.0,Contact Owner
4215,2022-07-06,2.0,15000.0,1095.0,4 out of 5,Super Area,,Hyderabad,Semi-Furnished,Bachelors/Family,2.0,Contact Owner
4216,2022-07-06,1.0,,400.0,3 out of 4,Super Area,Chanda Nagar,Hyderabad,Unfurnished,Bachelors/Family,1.0,Contact Owner
4217,2022-06-17,,25000.0,2210.0,4 out of 5,Super Area,,Hyderabad,Semi-Furnished,Family,3.0,Contact Owner
4218,2022-06-11,3.0,26000.0,1450.0,4 out of 5,Super Area,Madhapur,Hyderabad,Semi-Furnished,Bachelors/Family,2.0,Contact Agent
4219,2022-05-12,3.0,,192.0,2 out of 4,Super Area,"Bolarum, Medchal Road",Hyderabad,Semi-Furnished,,3.0,Contact Owner
4220,2022-07-06,1.0,3000.0,80.0,Ground out of 2,Super Area,Rhoda Mistri Nagar,Hyderabad,,Bachelors/Family,1.0,Contact Owner
4221,2022-05-25,2.0,12500.0,1315.0,Ground out of 2,Super Area,,Hyderabad,Semi-Furnished,Bachelors/Family,,Contact Owner
